Data,CDI
23/03/2009,0.00041886
24/03/2009,0.000418502
25/03/2009,0.000418502
26/03/2009,0.000418502
27/03/2009,0.000417788
30/03/2009,0.000415286
31/03/2009,0.000417073
1/4/2009,0.00041886
2/4/2009,0.00041886
3/4/2009,0.00041886
6/4/2009,0.00041886
7/4/2009,0.00041886
8/4/2009,0.00041886
9/4/2009,0.00041886
13/04/2009,0.000415286
14/04/2009,0.000414928
15/04/2009,0.00041886
16/04/2009,0.00041886
17/04/2009,0.000416358
20/04/2009,0.000416716
22/04/2009,0.000418502
23/04/2009,0.00041886
24/04/2009,0.00041886
27/04/2009,0.00041886
28/04/2009,0.000418502
29/04/2009,0.000413855
30/04/2009,0.000382615
4/5/2009,0.000382975
5/5/2009,0.000382975
6/5/2009,0.000382975
7/5/2009,0.000382975
8/5/2009,0.000382615
11/5/2009,0.000382615
12/5/2009,0.000382615
13/05/2009,0.000382615
14/05/2009,0.000382615
15/05/2009,0.000382975
18/05/2009,0.000382975
19/05/2009,0.000382975
20/05/2009,0.000382975
21/05/2009,0.000379008
22/05/2009,0.000377926
25/05/2009,0.000377565
26/05/2009,0.000382615
27/05/2009,0.000382615
28/05/2009,0.000381894
29/05/2009,0.000378647
1/6/2009,0.000378287
2/6/2009,0.000381894
3/6/2009,0.000380091
4/6/2009,0.000381533
5/6/2009,0.000381894
8/6/2009,0.000378647
9/6/2009,0.000374676
10/6/2009,0.000376121
12/6/2009,0.000346037
15/06/2009,0.000342398
16/06/2009,0.000341669
17/06/2009,0.000341669
18/06/2009,0.000342033
19/06/2009,0.000342398
22/06/2009,0.000341305
23/06/2009,0.000341305
24/06/2009,0.000340941
25/06/2009,0.000341669
26/06/2009,0.000346401
29/06/2009,0.000346037
30/06/2009,0.000340576
1/7/2009,0.000344946
2/7/2009,0.000345674
3/7/2009,0.000346037
6/7/2009,0.000346401
7/7/2009,0.000346401
8/7/2009,0.000342762
9/7/2009,0.000342398
10/7/2009,0.000346765
13/07/2009,0.000346401
14/07/2009,0.000342033
15/07/2009,0.000340576
16/07/2009,0.000346765
17/07/2009,0.000346765
20/07/2009,0.000346765
21/07/2009,0.000346401
22/07/2009,0.000342033
23/07/2009,0.00032817
24/07/2009,0.00032817
27/07/2009,0.00032817
28/07/2009,0.000324148
29/07/2009,0.00032817
30/07/2009,0.000327805
31/07/2009,0.000327805
3/8/2009,0.000328536
4/8/2009,0.000327805
5/8/2009,0.000327805
6/8/2009,0.00032817
7/8/2009,0.00032817
10/8/2009,0.00032817
11/8/2009,0.00032817
12/8/2009,0.00032817
13/08/2009,0.00032817
14/08/2009,0.00032817
17/08/2009,0.00032817
18/08/2009,0.00032817
19/08/2009,0.000328536
20/08/2009,0.000328536
21/08/2009,0.00032817
24/08/2009,0.00032817
25/08/2009,0.00032817
26/08/2009,0.00032817
27/08/2009,0.00032817
28/08/2009,0.00032817
31/08/2009,0.00032817
1/9/2009,0.00032817
2/9/2009,0.00032817
3/9/2009,0.00032817
4/9/2009,0.00032817
8/9/2009,0.00032817
9/9/2009,0.000328536
10/9/2009,0.000328536
11/9/2009,0.000328536
14/09/2009,0.000328536
15/09/2009,0.00032817
16/09/2009,0.000328536
17/09/2009,0.00032817
18/09/2009,0.000328536
21/09/2009,0.00032817
22/09/2009,0.000328536
23/09/2009,0.000328536
24/09/2009,0.00032817
25/09/2009,0.00032817
28/09/2009,0.00032817
29/09/2009,0.000327074
30/09/2009,0.000327439
1/10/2009,0.00032817
2/10/2009,0.00032817
5/10/2009,0.00032817
6/10/2009,0.00032817
7/10/2009,0.00032817
8/10/2009,0.000327805
9/10/2009,0.000327805
13/10/2009,0.000327805
14/10/2009,0.000327805
15/10/2009,0.000327805
16/10/2009,0.00032817
19/10/2009,0.00032817
20/10/2009,0.00032817
21/10/2009,0.00032817
22/10/2009,0.00032817
23/10/2009,0.00032817
26/10/2009,0.00032817
27/10/2009,0.00032817
28/10/2009,0.000327805
29/10/2009,0.00032817
30/10/2009,0.00032817
3/11/2009,0.000328536
4/11/2009,0.000328536
5/11/2009,0.000328536
6/11/2009,0.000328536
9/11/2009,0.000328536
10/11/2009,0.000328536
11/11/2009,0.000328901
12/11/2009,0.000328536
13/11/2009,0.000328536
16/11/2009,0.000328536
17/11/2009,0.00032817
18/11/2009,0.00032817
19/11/2009,0.00032817
20/11/2009,0.000328536
23/11/2009,0.000327805
24/11/2009,0.000328901
25/11/2009,0.000329267
26/11/2009,0.000329267
27/11/2009,0.000327439
30/11/2009,0.00032817
1/12/2009,0.000327439
2/12/2009,0.000328536
3/12/2009,0.000328536
4/12/2009,0.00032817
7/12/2009,0.000325977
8/12/2009,0.000327805
9/12/2009,0.000328536
10/12/2009,0.00032817
11/12/2009,0.00032817
14/12/2009,0.00032817
15/12/2009,0.000328536
16/12/2009,0.000328536
17/12/2009,0.000328536
18/12/2009,0.000328536
21/12/2009,0.000328901
22/12/2009,0.00032817
23/12/2009,0.000327805
24/12/2009,0.000327805
28/12/2009,0.00032817
29/12/2009,0.00032817
30/12/2009,0.000325611
31/12/2009,0.000325611
4/1/2010,0.000327805
5/1/2010,0.000327805
6/1/2010,0.000327805
7/1/2010,0.00032817
8/1/2010,0.00032817
11/1/2010,0.00032817
12/1/2010,0.00032817
13/01/2010,0.00032817
14/01/2010,0.00032817
15/01/2010,0.000327805
18/01/2010,0.000327805
19/01/2010,0.000327805
20/01/2010,0.00032817
21/01/2010,0.00032817
22/01/2010,0.00032817
25/01/2010,0.00032817
26/01/2010,0.00032817
27/01/2010,0.00032817
28/01/2010,0.00032817
29/01/2010,0.000328536
1/2/2010,0.000328536
2/2/2010,0.00032817
3/2/2010,0.000327805
4/2/2010,0.00032817
5/2/2010,0.00032817
8/2/2010,0.00032817
9/2/2010,0.00032817
10/2/2010,0.00032817
11/2/2010,0.00032817
12/2/2010,0.00032817
17/02/2010,0.00032817
18/02/2010,0.000328536
19/02/2010,0.000328536
22/02/2010,0.000328536
23/02/2010,0.000328536
24/02/2010,0.00032817
25/02/2010,0.00032817
26/02/2010,0.00032817
1/3/2010,0.000327805
2/3/2010,0.00032817
3/3/2010,0.00032817
4/3/2010,0.000327805
5/3/2010,0.000327805
8/3/2010,0.000328536
9/3/2010,0.000328536
10/3/2010,0.000328536
11/3/2010,0.00032817
12/3/2010,0.000327805
15/03/2010,0.00032817
16/03/2010,0.000327805
17/03/2010,0.00032817
18/03/2010,0.000327805
19/03/2010,0.00032817
22/03/2010,0.00032817
23/03/2010,0.00032817
24/03/2010,0.00032817
25/03/2010,0.000327805
26/03/2010,0.000327439
29/03/2010,0.000325977
30/03/2010,0.000327074
31/03/2010,0.000327805
1/4/2010,0.000326708
5/4/2010,0.000327805
6/4/2010,0.00032817
7/4/2010,0.000328536
8/4/2010,0.00032817
9/4/2010,0.00032817
12/4/2010,0.000328536
13/04/2010,0.00032817
14/04/2010,0.000327805
15/04/2010,0.00032817
16/04/2010,0.000328536
19/04/2010,0.000328536
20/04/2010,0.000328536
22/04/2010,0.00032817
23/04/2010,0.00032817
26/04/2010,0.00032817
27/04/2010,0.000328536
28/04/2010,0.00032817
29/04/2010,0.000355849
30/04/2010,0.000355849
3/5/2010,0.000356937
4/5/2010,0.000356937
5/5/2010,0.000356937
6/5/2010,0.000356211
7/5/2010,0.000356211
10/5/2010,0.000355849
11/5/2010,0.000355486
12/5/2010,0.000355849
13/05/2010,0.000355849
14/05/2010,0.000355849
17/05/2010,0.000355849
18/05/2010,0.000355486
19/05/2010,0.000355486
20/05/2010,0.000355486
21/05/2010,0.000355486
24/05/2010,0.000355849
25/05/2010,0.000355849
26/05/2010,0.000355849
27/05/2010,0.000355486
28/05/2010,0.000355849
31/05/2010,0.000355486
1/6/2010,0.000356574
2/6/2010,0.000356574
4/6/2010,0.000356211
7/6/2010,0.000356574
8/6/2010,0.000356211
9/6/2010,0.000355849
10/6/2010,0.000382615
11/6/2010,0.000381173
14/06/2010,0.000382254
15/06/2010,0.000382975
16/06/2010,0.000382615
17/06/2010,0.000382615
18/06/2010,0.000382975
21/06/2010,0.000382975
22/06/2010,0.000382975
23/06/2010,0.000382975
24/06/2010,0.000382975
25/06/2010,0.000382975
28/06/2010,0.000382975
29/06/2010,0.000382975
30/06/2010,0.000382615
1/7/2010,0.000383336
2/7/2010,0.000383336
5/7/2010,0.000383336
6/7/2010,0.000383336
7/7/2010,0.000383336
8/7/2010,0.000383336
9/7/2010,0.000383336
12/7/2010,0.000383336
13/07/2010,0.000383336
14/07/2010,0.000382975
15/07/2010,0.000383336
16/07/2010,0.000383336
19/07/2010,0.000382975
20/07/2010,0.000383336
21/07/2010,0.000383336
22/07/2010,0.000401317
23/07/2010,0.000401317
26/07/2010,0.000401317
27/07/2010,0.000400958
28/07/2010,0.000400958
29/07/2010,0.000400958
30/07/2010,0.000400958
2/8/2010,0.000401675
3/8/2010,0.000401317
4/8/2010,0.000401317
5/8/2010,0.000401317
6/8/2010,0.000401317
9/8/2010,0.000401317
10/8/2010,0.000401317
11/8/2010,0.000401317
12/8/2010,0.000401317
13/08/2010,0.000401317
16/08/2010,0.000401317
17/08/2010,0.000401317
18/08/2010,0.000400958
19/08/2010,0.000400958
20/08/2010,0.000400958
23/08/2010,0.000400958
24/08/2010,0.000400958
25/08/2010,0.000401317
26/08/2010,0.000400958
27/08/2010,0.000401317
30/08/2010,0.00040024
31/08/2010,0.000400958
1/9/2010,0.000400958
2/9/2010,0.000400958
3/9/2010,0.000400599
6/9/2010,0.00040024
8/9/2010,0.000400599
9/9/2010,0.000401317
10/9/2010,0.000400958
13/09/2010,0.000400599
14/09/2010,0.000400599
15/09/2010,0.000399163
16/09/2010,0.000399881
17/09/2010,0.000400599
20/09/2010,0.000400599
21/09/2010,0.000400599
22/09/2010,0.000400599
23/09/2010,0.000400958
24/09/2010,0.000400958
27/09/2010,0.000400958
28/09/2010,0.000400599
29/09/2010,0.000399881
30/09/2010,0.00040024
1/10/2010,0.000401317
4/10/2010,0.000401317
5/10/2010,0.000401317
6/10/2010,0.000401317
7/10/2010,0.000401317
8/10/2010,0.000401317
11/10/2010,0.000401317
13/10/2010,0.000401317
14/10/2010,0.000400958
15/10/2010,0.000401317
18/10/2010,0.000401317
19/10/2010,0.000401317
20/10/2010,0.000401317
21/10/2010,0.000401317
22/10/2010,0.000401317
25/10/2010,0.000401317
26/10/2010,0.000401317
27/10/2010,0.000401317
28/10/2010,0.000401317
29/10/2010,0.000401317
1/11/2010,0.000401317
3/11/2010,0.000401317
4/11/2010,0.000401317
5/11/2010,0.000401317
8/11/2010,0.000401317
9/11/2010,0.000401317
10/11/2010,0.000400958
11/11/2010,0.000400958
12/11/2010,0.000401317
16/11/2010,0.000401317
17/11/2010,0.000401317
18/11/2010,0.000401317
19/11/2010,0.000401317
22/11/2010,0.000401317
23/11/2010,0.000401317
24/11/2010,0.000401317
25/11/2010,0.000401317
26/11/2010,0.000401317
29/11/2010,0.000401317
30/11/2010,0.000401317
1/12/2010,0.000401317
2/12/2010,0.000401317
3/12/2010,0.000401317
6/12/2010,0.000401317
7/12/2010,0.000401317
8/12/2010,0.000401317
9/12/2010,0.000401317
10/12/2010,0.000401675
13/12/2010,0.000401317
14/12/2010,0.000401317
15/12/2010,0.000401317
16/12/2010,0.000401317
17/12/2010,0.000401317
20/12/2010,0.000401317
21/12/2010,0.000401317
22/12/2010,0.000401317
23/12/2010,0.000401317
24/12/2010,0.000401317
27/12/2010,0.000401317
28/12/2010,0.000401317
29/12/2010,0.000401317
30/12/2010,0.000401317
31/12/2010,0.000401317
3/1/2011,0.000401317
4/1/2011,0.000401317
5/1/2011,0.000401317
6/1/2011,0.000401317
7/1/2011,0.000401317
10/1/2011,0.000401317
11/1/2011,0.000401317
12/1/2011,0.000401317
13/01/2011,0.000401317
14/01/2011,0.000401317
17/01/2011,0.000401317
18/01/2011,0.000401317
19/01/2011,0.000401317
20/01/2011,0.000419217
21/01/2011,0.000419217
24/01/2011,0.000419217
25/01/2011,0.000419217
26/01/2011,0.000419217
27/01/2011,0.000419217
28/01/2011,0.000419217
31/01/2011,0.000419217
1/2/2011,0.000419217
2/2/2011,0.000419217
3/2/2011,0.000419217
4/2/2011,0.000419217
7/2/2011,0.000419217
8/2/2011,0.000419217
9/2/2011,0.000419217
10/2/2011,0.000419574
11/2/2011,0.000419217
14/02/2011,0.000419574
15/02/2011,0.000419574
16/02/2011,0.000419574
17/02/2011,0.000419574
18/02/2011,0.000419931
21/02/2011,0.000419931
22/02/2011,0.000419931
23/02/2011,0.000419931
24/02/2011,0.000419931
25/02/2011,0.000419931
28/02/2011,0.000419574
1/3/2011,0.000419931
2/3/2011,0.000419931
3/3/2011,0.000437037
4/3/2011,0.000437037
9/3/2011,0.000437037
10/3/2011,0.000437037
11/3/2011,0.000437037
14/03/2011,0.000437037
15/03/2011,0.000437392
16/03/2011,0.000437392
17/03/2011,0.000437037
18/03/2011,0.000437392
21/03/2011,0.000437037
22/03/2011,0.000437037
23/03/2011,0.000437392
24/03/2011,0.000437392
25/03/2011,0.000437392
28/03/2011,0.000437748
29/03/2011,0.000437748
30/03/2011,0.000437748
31/03/2011,0.000437748
1/4/2011,0.000438104
4/4/2011,0.000437748
5/4/2011,0.000437392
6/4/2011,0.000437037
7/4/2011,0.000437392
8/4/2011,0.000437037
11/4/2011,0.000437037
12/4/2011,0.000436681
13/04/2011,0.000437392
14/04/2011,0.000437748
15/04/2011,0.000437748
18/04/2011,0.000438814
19/04/2011,0.000437748
20/04/2011,0.000437037
25/04/2011,0.000445562
26/04/2011,0.000445917
27/04/2011,0.000445917
28/04/2011,0.000445917
29/04/2011,0.000446627
2/5/2011,0.000446272
3/5/2011,0.000446272
4/5/2011,0.000446272
5/5/2011,0.000446272
6/5/2011,0.000446272
9/5/2011,0.000445917
10/5/2011,0.000445917
11/5/2011,0.000445562
12/5/2011,0.000445207
13/05/2011,0.000445207
16/05/2011,0.000444853
17/05/2011,0.000445562
18/05/2011,0.000445562
19/05/2011,0.000445562
20/05/2011,0.000446272
23/05/2011,0.000446272
24/05/2011,0.000445917
25/05/2011,0.000445917
26/05/2011,0.000445562
27/05/2011,0.000445917
30/05/2011,0.000445562
31/05/2011,0.000444498
1/6/2011,0.000446627
2/6/2011,0.000445917
3/6/2011,0.000445917
6/6/2011,0.000446627
7/6/2011,0.000445917
8/6/2011,0.000445562
9/6/2011,0.000452299
10/6/2011,0.000453007
13/06/2011,0.000452299
14/06/2011,0.000451944
15/06/2011,0.000454424
16/06/2011,0.000454424
17/06/2011,0.000454424
20/06/2011,0.000454069
21/06/2011,0.000454778
22/06/2011,0.000454424
24/06/2011,0.000454069
27/06/2011,0.000454069
28/06/2011,0.000453715
29/06/2011,0.000454069
30/06/2011,0.000455132
1/7/2011,0.000455132
4/7/2011,0.000455132
5/7/2011,0.000455486
6/7/2011,0.000455132
7/7/2011,0.000455132
8/7/2011,0.000455132
11/7/2011,0.000455132
12/7/2011,0.000455132
13/07/2011,0.000455486
14/07/2011,0.000455486
15/07/2011,0.000455486
18/07/2011,0.000455486
19/07/2011,0.000455132
20/07/2011,0.000455132
21/07/2011,0.000463972
22/07/2011,0.000463972
25/07/2011,0.000464325
26/07/2011,0.000463972
27/07/2011,0.000463972
28/07/2011,0.000463972
29/07/2011,0.000463972
1/8/2011,0.000464325
2/8/2011,0.000463972
3/8/2011,0.000463972
4/8/2011,0.000463972
5/8/2011,0.000463972
8/8/2011,0.000463972
9/8/2011,0.000463972
10/8/2011,0.000463972
11/8/2011,0.000463972
12/8/2011,0.000463972
15/08/2011,0.000463972
16/08/2011,0.000463972
17/08/2011,0.000463972
18/08/2011,0.000463618
19/08/2011,0.000463972
22/08/2011,0.000463618
23/08/2011,0.000463972
24/08/2011,0.000463972
25/08/2011,0.000463618
26/08/2011,0.000463618
29/08/2011,0.000463618
30/08/2011,0.000463618
31/08/2011,0.000463618
1/9/2011,0.000445562
2/9/2011,0.000445562
5/9/2011,0.000445562
6/9/2011,0.000445562
8/9/2011,0.000445562
9/9/2011,0.000445562
12/9/2011,0.000445562
13/09/2011,0.000445562
14/09/2011,0.000445562
15/09/2011,0.000445562
16/09/2011,0.000445562
19/09/2011,0.000445207
20/09/2011,0.000445207
21/09/2011,0.000445562
22/09/2011,0.000445562
23/09/2011,0.000445562
26/09/2011,0.000445562
27/09/2011,0.000445562
28/09/2011,0.000445562
29/09/2011,0.000445562
30/09/2011,0.000445562
3/10/2011,0.000445917
4/10/2011,0.000445562
5/10/2011,0.000445562
6/10/2011,0.000445562
7/10/2011,0.000445562
10/10/2011,0.000445562
11/10/2011,0.000445562
13/10/2011,0.000445207
14/10/2011,0.000445207
17/10/2011,0.000445207
18/10/2011,0.000445207
19/10/2011,0.000445562
20/10/2011,0.000428137
21/10/2011,0.000428137
24/10/2011,0.000428137
25/10/2011,0.000428137
26/10/2011,0.000428137
27/10/2011,0.000428137
28/10/2011,0.000428137
31/10/2011,0.000428137
1/11/2011,0.000428137
3/11/2011,0.000428493
4/11/2011,0.000428137
7/11/2011,0.000429206
8/11/2011,0.000428137
9/11/2011,0.00042778
10/11/2011,0.000427424
11/11/2011,0.000427424
14/11/2011,0.000426711
16/11/2011,0.000427067
17/11/2011,0.000427067
18/11/2011,0.000427424
21/11/2011,0.00042778
22/11/2011,0.00042778
23/11/2011,0.00042778
24/11/2011,0.00042778
25/11/2011,0.000427067
28/11/2011,0.000426711
29/11/2011,0.000426354
30/11/2011,0.000427067
1/12/2011,0.000409561
2/12/2011,0.000409919
5/12/2011,0.000410277
6/12/2011,0.000409919
7/12/2011,0.000409561
8/12/2011,0.000408844
9/12/2011,0.000408128
12/12/2011,0.00040777
13/12/2011,0.000408128
14/12/2011,0.000409203
15/12/2011,0.000409561
16/12/2011,0.000409919
19/12/2011,0.000410277
20/12/2011,0.000410635
21/12/2011,0.000410277
22/12/2011,0.000409919
23/12/2011,0.000409919
26/12/2011,0.000408844
27/12/2011,0.000409203
28/12/2011,0.000408844
29/12/2011,0.000409561
30/12/2011,0.000409561
2/1/2012,0.000410277
3/1/2012,0.000409919
4/1/2012,0.000409919
5/1/2012,0.000408844
6/1/2012,0.000409203
9/1/2012,0.00040777
10/1/2012,0.000408128
11/1/2012,0.00040777
12/1/2012,0.000407412
13/01/2012,0.00040777
16/01/2012,0.00040777
17/01/2012,0.000407412
18/01/2012,0.000407053
19/01/2012,0.000389458
20/01/2012,0.000389818
23/01/2012,0.000389818
24/01/2012,0.000390178
25/01/2012,0.000390178
26/01/2012,0.000389458
27/01/2012,0.000389098
30/01/2012,0.000389098
31/01/2012,0.000389458
1/2/2012,0.000389098
2/2/2012,0.000389098
3/2/2012,0.000389818
6/2/2012,0.000389098
7/2/2012,0.000389098
8/2/2012,0.000388739
9/2/2012,0.000389098
10/2/2012,0.000389098
13/02/2012,0.000388379
14/02/2012,0.000388739
15/02/2012,0.000388739
16/02/2012,0.000388379
17/02/2012,0.000389818
22/02/2012,0.000388739
23/02/2012,0.000388739
24/02/2012,0.000389458
27/02/2012,0.000389458
28/02/2012,0.000388379
29/02/2012,0.000388019
1/3/2012,0.000388019
2/3/2012,0.000387659
5/3/2012,0.000387659
6/3/2012,0.000387299
7/3/2012,0.000386218
8/3/2012,0.000361289
9/3/2012,0.000360564
12/3/2012,0.000359476
13/03/2012,0.000358751
14/03/2012,0.000358388
15/03/2012,0.000358388
16/03/2012,0.000359839
19/03/2012,0.000359476
20/03/2012,0.000359476
21/03/2012,0.000359476
22/03/2012,0.000359476
23/03/2012,0.000360926
26/03/2012,0.000359839
27/03/2012,0.000359839
28/03/2012,0.000359476
29/03/2012,0.000359476
30/03/2012,0.000360926
2/4/2012,0.000360201
3/4/2012,0.000360201
4/4/2012,0.000361289
5/4/2012,0.000360926
9/4/2012,0.000360201
10/4/2012,0.000360926
11/4/2012,0.000359839
12/4/2012,0.000359476
13/04/2012,0.000359476
16/04/2012,0.000359113
17/04/2012,0.000358751
18/04/2012,0.000359113
19/04/2012,0.000331823
20/04/2012,0.000332188
23/04/2012,0.000333648
24/04/2012,0.000331823
25/04/2012,0.000331823
26/04/2012,0.000331823
27/04/2012,0.000332188
30/04/2012,0.000331093
2/5/2012,0.000333283
3/5/2012,0.000333283
4/5/2012,0.000331458
7/5/2012,0.000331458
8/5/2012,0.000330728
9/5/2012,0.000330728
10/5/2012,0.000330362
11/5/2012,0.000330362
14/05/2012,0.000328536
15/05/2012,0.000331823
16/05/2012,0.000332188
17/05/2012,0.000332553
18/05/2012,0.000333283
21/05/2012,0.000332188
22/05/2012,0.000333648
23/05/2012,0.000334013
24/05/2012,0.000334013
25/05/2012,0.000334378
28/05/2012,0.000334013
29/05/2012,0.000334378
30/05/2012,0.000335108
31/05/2012,0.000317558
1/6/2012,0.000317925
4/6/2012,0.000318291
5/6/2012,0.000318657
6/6/2012,0.000317192
8/6/2012,0.000318657
11/6/2012,0.000317192
12/6/2012,0.000317925
13/06/2012,0.000318291
14/06/2012,0.000317925
15/06/2012,0.000317192
18/06/2012,0.000318291
19/06/2012,0.000317192
20/06/2012,0.000319024
21/06/2012,0.00031939
22/06/2012,0.000318657
25/06/2012,0.00031939
26/06/2012,0.000318291
27/06/2012,0.000319024
28/06/2012,0.000318657
29/06/2012,0.00031939
2/7/2012,0.000318657
3/7/2012,0.000318657
4/7/2012,0.000319024
5/7/2012,0.000318657
6/7/2012,0.000317925
9/7/2012,0.000318657
10/7/2012,0.000317192
11/7/2012,0.000316459
12/7/2012,0.000299931
13/07/2012,0.000299194
16/07/2012,0.000299931
17/07/2012,0.000298826
18/07/2012,0.00029809
19/07/2012,0.000299194
20/07/2012,0.000299563
23/07/2012,0.000299563
24/07/2012,0.000298826
25/07/2012,0.000299563
26/07/2012,0.000298458
27/07/2012,0.000297722
30/07/2012,0.000299194
31/07/2012,0.000299194
1/8/2012,0.000299194
2/8/2012,0.000298826
3/8/2012,0.000299194
6/8/2012,0.000298826
7/8/2012,0.000298826
8/8/2012,0.000298826
9/8/2012,0.000298826
10/8/2012,0.000298826
13/08/2012,0.00029809
14/08/2012,0.000299194
15/08/2012,0.000299194
16/08/2012,0.000298826
17/08/2012,0.000299563
20/08/2012,0.000299931
21/08/2012,0.000298826
22/08/2012,0.000298458
23/08/2012,0.000298458
24/08/2012,0.000298826
27/08/2012,0.000299194
28/08/2012,0.000299194
29/08/2012,0.000298826
30/08/2012,0.000282595
31/08/2012,0.000282595
3/9/2012,0.000283703
4/9/2012,0.000282964
5/9/2012,0.000282964
6/9/2012,0.000282964
10/9/2012,0.000282595
11/9/2012,0.000282225
12/9/2012,0.000281855
13/09/2012,0.000281855
14/09/2012,0.000281485
17/09/2012,0.000281116
18/09/2012,0.000280746
19/09/2012,0.000280746
20/09/2012,0.000281485
21/09/2012,0.000281485
24/09/2012,0.000281485
25/09/2012,0.000282595
26/09/2012,0.000282225
27/09/2012,0.000281855
28/09/2012,0.000281855
1/10/2012,0.000281855
2/10/2012,0.000281485
3/10/2012,0.000281855
4/10/2012,0.000281855
5/10/2012,0.000281855
8/10/2012,0.000281855
9/10/2012,0.000281485
10/10/2012,0.000280746
11/10/2012,0.000270006
15/10/2012,0.000270006
16/10/2012,0.000270377
17/10/2012,0.000270748
18/10/2012,0.000271489
19/10/2012,0.000271489
22/10/2012,0.000272972
23/10/2012,0.000272972
24/10/2012,0.000273342
25/10/2012,0.000272601
26/10/2012,0.00027186
29/10/2012,0.000271489
30/10/2012,0.000271119
31/10/2012,0.00027186
1/11/2012,0.000272601
5/11/2012,0.000272972
6/11/2012,0.000272972
7/11/2012,0.000273342
8/11/2012,0.00027186
9/11/2012,0.00027186
12/11/2012,0.000271119
13/11/2012,0.000270748
14/11/2012,0.000270748
16/11/2012,0.000270377
19/11/2012,0.000269635
20/11/2012,0.000268894
21/11/2012,0.000268152
22/11/2012,0.00027186
23/11/2012,0.000272972
26/11/2012,0.000273342
27/11/2012,0.000272972
28/11/2012,0.000272601
29/11/2012,0.000271119
30/11/2012,0.000270748
3/12/2012,0.000271119
4/12/2012,0.000271119
5/12/2012,0.000270748
6/12/2012,0.000270377
7/12/2012,0.000270006
10/12/2012,0.000268894
11/12/2012,0.00026741
12/12/2012,0.00026741
13/12/2012,0.000266667
14/12/2012,0.000264811
17/12/2012,0.00026444
18/12/2012,0.000263697
19/12/2012,0.000262583
20/12/2012,0.000262954
21/12/2012,0.000263697
24/12/2012,0.000263697
26/12/2012,0.000264811
27/12/2012,0.000264811
28/12/2012,0.000264811
31/12/2012,0.000264811
2/1/2013,0.000265554
3/1/2013,0.000265554
4/1/2013,0.000265925
7/1/2013,0.000265554
8/1/2013,0.000265183
9/1/2013,0.000264811
10/1/2013,0.000265183
11/1/2013,0.000265554
14/01/2013,0.000265925
15/01/2013,0.000266296
16/01/2013,0.000266296
17/01/2013,0.000266296
18/01/2013,0.000265554
21/01/2013,0.000265925
22/01/2013,0.000265925
23/01/2013,0.000265925
24/01/2013,0.000265925
25/01/2013,0.000266296
28/01/2013,0.000266296
29/01/2013,0.000266667
30/01/2013,0.000266667
31/01/2013,0.000266667
1/2/2013,0.000266667
4/2/2013,0.000267039
5/2/2013,0.000267039
6/2/2013,0.000267039
7/2/2013,0.000266667
8/2/2013,0.000266667
13/02/2013,0.000266667
14/02/2013,0.000266296
15/02/2013,0.000266296
18/02/2013,0.000266296
19/02/2013,0.000265925
20/02/2013,0.000266667
21/02/2013,0.000266667
22/02/2013,0.000267039
25/02/2013,0.000268523
26/02/2013,0.000267781
27/02/2013,0.000267781
28/02/2013,0.000267781
1/3/2013,0.000267781
4/3/2013,0.000268152
5/3/2013,0.000268152
6/3/2013,0.000268152
7/3/2013,0.000268152
8/3/2013,0.000268152
11/3/2013,0.000268152
12/3/2013,0.000268152
13/03/2013,0.000268152
14/03/2013,0.000268152
15/03/2013,0.000268152
18/03/2013,0.000268152
19/03/2013,0.000268152
20/03/2013,0.000268152
21/03/2013,0.000268152
22/03/2013,0.000268152
25/03/2013,0.000268152
26/03/2013,0.000268152
27/03/2013,0.000268152
28/03/2013,0.000268894
1/4/2013,0.000269265
2/4/2013,0.000269265
3/4/2013,0.000268894
4/4/2013,0.000268894
5/4/2013,0.000268894
8/4/2013,0.000268894
9/4/2013,0.000268894
10/4/2013,0.000268894
11/4/2013,0.000268894
12/4/2013,0.000268894
15/04/2013,0.000268894
16/04/2013,0.000268523
17/04/2013,0.000268523
18/04/2013,0.000277416
19/04/2013,0.000277416
22/04/2013,0.000277416
23/04/2013,0.000277416
24/04/2013,0.000277416
25/04/2013,0.000277416
26/04/2013,0.000277046
29/04/2013,0.000277046
30/04/2013,0.000277046
2/5/2013,0.000277046
3/5/2013,0.000277046
6/5/2013,0.000277416
7/5/2013,0.000277416
8/5/2013,0.000277046
9/5/2013,0.000277416
10/5/2013,0.000277046
13/05/2013,0.000276676
14/05/2013,0.000276676
15/05/2013,0.000276676
16/05/2013,0.000276676
17/05/2013,0.000276676
20/05/2013,0.000276676
21/05/2013,0.000276676
22/05/2013,0.000276676
23/05/2013,0.000276676
24/05/2013,0.000276676
27/05/2013,0.000276676
28/05/2013,0.000276676
29/05/2013,0.000276676
31/05/2013,0.000295143
3/6/2013,0.000295143
4/6/2013,0.000295143
5/6/2013,0.000295143
6/6/2013,0.000295143
7/6/2013,0.000295143
10/6/2013,0.000295143
11/6/2013,0.000295143
12/6/2013,0.000295143
13/06/2013,0.000295143
14/06/2013,0.000295143
17/06/2013,0.000295143
18/06/2013,0.000295143
19/06/2013,0.000295143
20/06/2013,0.000295143
21/06/2013,0.000295143
24/06/2013,0.000295143
25/06/2013,0.000295143
26/06/2013,0.000295143
27/06/2013,0.000295143
28/06/2013,0.000295143
1/7/2013,0.000295143
2/7/2013,0.000295143
3/7/2013,0.000295143
4/7/2013,0.000295143
