Date,Open,High,Low,Close,Volume,Adj Close
2010-12-17,67304.00,67981.00,66948.00,67981.00,000,67981.00
2010-12-16,67875.00,68377.00,67138.00,67306.00,2401400,67306.00
2010-12-15,68741.00,68741.00,67711.00,67870.00,2962400,67870.00
2010-12-14,69127.00,69127.00,68531.00,68743.00,000,68743.00
2010-12-13,68342.00,69221.00,68342.00,69126.00,000,69126.00
2010-12-10,67889.00,68514.00,67866.00,68342.00,000,68342.00
2010-12-09,68173.00,68561.00,67563.00,67879.00,2447200,67879.00
2010-12-08,69338.00,69354.00,68046.00,68175.00,2671600,68175.00
2010-12-07,69563.00,70589.00,69338.00,69338.00,000,69338.00
2010-12-06,69759.00,69932.00,69378.00,69552.00,000,69552.00
2010-12-03,69529.00,69963.00,68943.00,69766.00,2828000,69766.00
2010-12-02,69341.00,69943.00,69219.00,69527.00,2111800,69527.00
2010-12-01,67731.00,69605.00,67731.00,69346.00,000,69346.00
2010-11-30,67901.00,68476.00,67271.00,67705.00,2159200,67705.00
2010-11-29,68218.00,68422.00,67103.00,67908.00,1777800,67908.00
2010-11-26,69349.00,69349.00,68219.00,68226.00,1564800,68226.00
2010-11-25,69634.00,69780.00,69362.00,69362.00,981600,69362.00
2010-11-24,67955.00,69746.00,67955.00,69629.00,1990600,69629.00
2010-11-23,69629.00,69629.00,67728.00,67953.00,2080600,67953.00
2010-11-22,70898.00,70898.00,69202.00,69633.00,1739200,69633.00
2010-11-19,70774.00,70898.00,70236.00,70898.00,1506400,70898.00
2010-11-18,69716.00,70904.00,69716.00,70781.00,1881600,70781.00
2010-11-17,69189.00,70080.00,69187.00,69709.00,000,69709.00
2010-11-16,70364.00,70364.00,68662.00,69192.00,2240800,69192.00
2010-11-12,71191.00,71191.00,70004.00,70367.00,1188600,70367.00
2010-11-11,71639.00,71639.00,70941.00,71195.00,1353200,71195.00
2010-11-10,71674.00,71854.00,70868.00,71638.00,000,71638.00
2010-11-09,72654.00,73045.00,71651.00,71679.00,1505000,71679.00
2010-11-08,72607.00,72875.00,72336.00,72657.00,1077600,72657.00
2010-11-05,72987.00,72987.00,72534.00,72607.00,1732000,72607.00
2010-11-04,71910.00,73103.00,71910.00,72996.00,2175800,72996.00
2010-11-03,71560.00,72110.00,71510.00,71905.00,2145800,71905.00
2010-11-01,70686.00,71751.00,70673.00,71561.00,1555000,71561.00
2010-10-29,70322.00,70776.00,70322.00,70673.00,2208800,70673.00
2010-10-28,70573.00,71263.00,70234.00,70320.00,2230200,70320.00
2010-10-27,70735.00,70844.00,70059.00,70569.00,2202600,70569.00
2010-10-26,69582.00,70834.00,69055.00,70740.00,2576800,70740.00
2010-10-25,69536.00,70231.00,69451.00,69580.00,3836000,69580.00
2010-10-22,69658.00,70312.00,68847.00,69530.00,2421600,69530.00
2010-10-21,70406.00,70958.00,68952.00,69652.00,2587800,69652.00
2010-10-20,69863.00,70720.00,69814.00,70405.00,2407200,70405.00
2010-10-19,71735.00,71735.00,69628.00,69864.00,2495200,69864.00
2010-10-18,71830.00,71884.00,71341.00,71736.00,2111600,71736.00
2010-10-15,71699.00,72140.00,71351.00,71830.00,2015200,71830.00
2010-10-14,71676.00,71961.00,71264.00,71692.00,2633000,71692.00
2010-10-13,70950.00,71995.00,70950.00,71675.00,2985000,71675.00
2010-10-11,70810.00,71111.00,70810.00,70946.00,1169000,70946.00
2010-10-08,69921.00,70828.00,69698.00,70809.00,2136000,70809.00
2010-10-07,70545.00,70739.00,69314.00,69918.00,2587200,69918.00
2010-10-06,71284.00,71290.00,70343.00,70541.00,2780600,70541.00
2010-10-05,70390.00,71285.00,70390.00,71283.00,2713000,71283.00
2010-10-04,70230.00,70551.00,70089.00,70385.00,1876800,70385.00
2010-10-01,69438.00,70243.00,69228.00,70229.00,2452600,70229.00
2010-09-30,69230.00,69737.00,68924.00,69430.00,2466200,69430.00
2010-09-29,69225.00,69420.00,68958.00,69228.00,3067200,69228.00
2010-09-28,68817.00,69431.00,68455.00,69228.00,1851800,69228.00
2010-09-27,68197.00,68926.00,68011.00,68816.00,2138600,68816.00
2010-09-24,68800.00,69571.00,68021.00,68196.00,3441000,68196.00
2010-09-23,68321.00,69601.00,67892.00,68794.00,3305200,68794.00
2010-09-22,67711.00,68549.00,67346.00,68325.00,2495200,68325.00
2010-09-21,68189.00,68255.00,67528.00,67719.00,1734000,67719.00
2010-09-20,67087.00,68241.00,67009.00,68190.00,1775200,68190.00
2010-09-17,67665.00,67773.00,66993.00,67089.00,1629400,67089.00
2010-09-16,68103.00,68103.00,67507.00,67663.00,1464400,67663.00
2010-09-15,67690.00,68107.00,67119.00,68107.00,2234200,68107.00
2010-09-14,68030.00,68093.00,67561.00,67692.00,2594000,67692.00
2010-09-13,66807.00,68142.00,66807.00,68031.00,2144400,68031.00
2010-09-10,66622.00,66920.00,66459.00,66807.00,1561000,66807.00
2010-09-09,66411.00,66807.00,66353.00,66624.00,1438800,66624.00
2010-09-08,66739.00,66739.00,66101.00,66407.00,1716000,66407.00
2010-09-06,66679.00,66949.00,66380.00,66747.00,651400,66747.00
2010-09-03,66812.00,67673.00,66541.00,66679.00,2019200,66679.00
2010-09-02,67073.00,67168.00,66405.00,66808.00,1601200,66808.00
2010-09-01,65154.00,67073.00,65154.00,67073.00,2509000,67073.00
2010-08-31,64262.00,65182.00,64202.00,65145.00,3284800,65145.00
2010-08-30,65585.00,65585.00,64255.00,64261.00,1286400,64261.00
2010-08-27,63875.00,65589.00,63848.00,65585.00,1764000,65585.00
2010-08-26,64802.00,65271.00,63804.00,63867.00,1773400,63867.00
2010-08-25,65156.00,65156.00,64164.00,64803.00,1753000,64803.00
2010-08-24,65946.00,65946.00,65013.00,65156.00,1604200,65156.00
2010-08-23,66678.00,67175.00,65982.00,65982.00,1379600,65982.00
2010-08-20,66892.00,66892.00,66337.00,66677.00,1414600,66677.00
2010-08-19,67641.00,67713.00,66824.00,66887.00,1920000,66887.00
2010-08-18,67584.00,67745.00,67006.00,67638.00,2367000,67638.00
2010-08-17,66702.00,67666.00,66702.00,67584.00,1747000,67584.00
2010-08-16,66260.00,66868.00,66187.00,66702.00,1394800,66702.00
2010-08-13,65964.00,66590.00,65921.00,66264.00,1841200,66264.00
2010-08-12,65788.00,66027.00,65257.00,65966.00,1546600,65966.00
2010-08-11,67217.00,67217.00,65690.00,65790.00,1732800,65790.00
2010-08-10,67836.00,67836.00,66946.00,67223.00,1625400,67223.00
2010-08-09,68096.00,68513.00,67749.00,67862.00,1254800,67862.00
2010-08-06,68416.00,68509.00,67686.00,68095.00,1513200,68095.00
2010-08-05,68271.00,68471.00,68002.00,68412.00,1611600,68412.00
2010-08-04,67996.00,68534.00,67577.00,68272.00,1875200,68272.00
2010-08-03,68517.00,68561.00,67942.00,67997.00,1900000,67997.00
2010-08-02,67524.00,68754.00,67524.00,68517.00,1766600,68517.00
2010-07-30,66951.00,67608.00,66218.00,67515.00,2088400,67515.00
2010-07-29,66796.00,67428.00,66596.00,66954.00,2160200,66954.00
2010-07-28,66670.00,67051.00,66427.00,66808.00,1939400,66808.00
2010-07-27,66449.00,67102.00,66293.00,66674.00,1601800,66674.00
2010-07-26,66322.00,66619.00,66151.00,66443.00,1234400,66443.00
2010-07-23,65748.00,66323.00,65427.00,66323.00,1540000,66323.00
2010-07-22,64504.00,66213.00,64504.00,65748.00,2320600,65748.00
2010-07-21,64468.00,65136.00,64209.00,64477.00,1821800,64477.00
2010-07-20,63290.00,64481.00,62902.00,64463.00,2429400,64463.00
2010-07-19,62351.00,63300.00,62351.00,63297.00,1276400,63297.00
2010-07-16,63487.00,63492.00,62298.00,62339.00,1326400,62339.00
2010-07-15,63482.00,63612.00,62960.00,63489.00,1564800,63489.00
2010-07-14,63686.00,63688.00,63015.00,63479.00,1450400,63479.00
2010-07-13,62964.00,63777.00,62964.00,63686.00,1583800,63686.00
2010-07-12,63477.00,63972.00,62750.00,62960.00,1229000,62960.00
2010-07-08,63282.00,63596.00,62895.00,63476.00,1658000,63476.00
2010-07-07,62067.00,63313.00,62004.00,63284.00,1732200,63284.00
2010-07-06,60870.00,62451.00,60870.00,62065.00,1786600,62065.00
2010-07-05,61436.00,61667.00,60796.00,60865.00,760000,60865.00
2010-07-02,61236.00,61812.00,60764.00,61430.00,1143800,61430.00
2010-07-01,60935.00,61381.00,60056.00,61236.00,2130000,61236.00
2010-06-30,61972.00,62645.00,60936.00,60936.00,1958400,60936.00
2010-06-29,64216.00,64216.00,61670.00,61978.00,2196000,61978.00
2010-06-28,64825.00,65105.00,64225.00,64225.00,943200,64225.00
2010-06-25,63937.00,64869.00,63806.00,64824.00,1257200,64824.00
2010-06-24,65154.00,65154.00,63736.00,63937.00,1786400,63937.00
2010-06-23,64812.00,65161.00,64247.00,65160.00,1762200,65160.00
2010-06-22,64834.00,65831.00,64690.00,64811.00,1931800,64811.00
2010-06-21,64442.00,65517.00,64442.00,64829.00,1623000,64829.00
2010-06-18,64542.00,64941.00,64239.00,64438.00,1871800,64438.00
2010-06-17,64745.00,65182.00,64115.00,64541.00,1888800,64541.00
2010-06-16,64442.00,65097.00,63974.00,64751.00,2441000,64751.00
2010-06-15,63534.00,64554.00,63534.00,64442.00,1267200,64442.00
2010-06-14,63613.00,64296.00,63529.00,63533.00,1793600,63533.00
2010-06-11,63044.00,63766.00,62371.00,63605.00,1345800,63605.00
2010-06-10,61484.00,63146.00,61484.00,63049.00,1717000,63049.00
2010-06-09,61799.00,62684.00,61479.00,61479.00,1736400,61479.00
2010-06-08,61187.00,62000.00,61187.00,61856.00,1605200,61856.00
2010-06-07,61675.00,62119.00,61099.00,61183.00,1627000,61183.00
2010-06-04,62940.00,62940.00,61422.00,61676.00,1691000,61676.00
2010-06-02,61836.00,63198.00,61814.00,62943.00,1878400,62943.00
2010-06-01,63033.00,63033.00,61605.00,61841.00,2253800,61841.00
2010-05-31,61950.00,63047.00,61950.00,63047.00,1197600,63047.00
2010-05-28,62080.00,62247.00,61305.00,61947.00,2081600,61947.00
2010-05-27,60191.00,62262.00,60189.00,62092.00,2388000,62092.00
2010-05-26,59182.00,60701.00,59179.00,60190.00,3638600,60190.00
2010-05-25,59912.00,59912.00,57876.00,59184.00,2477800,59184.00
2010-05-24,60255.00,60850.00,59815.00,59915.00,1792600,59915.00
2010-05-21,58192.00,60303.00,57997.00,60259.00,2558200,60259.00
2010-05-20,59684.00,59684.00,57634.00,58192.00,3369200,58192.00
2010-05-19,60841.00,60850.00,59068.00,59689.00,3203000,59689.00
2010-05-18,62871.00,63529.00,60810.00,60841.00,2787000,60841.00
2010-05-17,63406.00,63593.00,61825.00,62866.00,2746000,62866.00
2010-05-14,64787.00,64787.00,63050.00,63412.00,2220800,63412.00
2010-05-13,65223.00,65427.00,64738.00,64788.00,1798200,64788.00
2010-05-12,64438.00,65351.00,64438.00,65224.00,1981400,65224.00
2010-05-11,65449.00,65733.00,64425.00,64425.00,2401600,64425.00
2010-05-10,62872.00,66083.00,62872.00,65453.00,2377400,65453.00
2010-05-07,63416.00,63945.00,61663.00,62871.00,2903400,62871.00
2010-05-06,64915.00,65533.00,60774.00,63414.00,3207600,63414.00
2010-05-05,64859.00,65612.00,63533.00,64914.00,2681200,64914.00
2010-05-04,67116.00,67116.00,64588.00,64869.00,2820000,64869.00
2010-05-03,67534.00,67969.00,66723.00,67119.00,1776000,67119.00
2010-04-30,67975.00,67975.00,67243.00,67530.00,2120200,67530.00
2010-04-29,66661.00,68012.00,66661.00,67978.00,1609400,67978.00
2010-04-28,66513.00,67253.00,65914.00,66656.00,1855600,66656.00
2010-04-27,68868.00,68868.00,66499.00,66511.00,2062200,66511.00
2010-04-26,69509.00,69810.00,68813.00,68872.00,1179400,68872.00
2010-04-23,69388.00,69709.00,68832.00,69509.00,1366800,69509.00
2010-04-22,69313.00,69528.00,68081.00,69386.00,1787200,69386.00
2010-04-20,69101.00,69702.00,69101.00,69318.00,1750200,69318.00
2010-04-19,69418.00,69431.00,68378.00,69098.00,1722000,69098.00
2010-04-16,70522.00,70522.00,69013.00,69421.00,2043800,69421.00
2010-04-15,71036.00,71066.00,70429.00,70524.00,2264600,70524.00
2010-04-14,70794.00,71207.00,70628.00,71035.00,1758800,71035.00
2010-04-13,70618.00,71053.00,70169.00,70792.00,1634200,70792.00
2010-04-12,71414.00,71607.00,70505.00,70614.00,1471600,70614.00
2010-04-09,71783.00,71989.00,71307.00,71417.00,1680000,71417.00
2010-04-08,70793.00,71805.00,70462.00,71785.00,1701800,71785.00
2010-04-07,71092.00,71257.00,70531.00,70793.00,1720400,70793.00
2010-04-06,71290.00,71711.00,70823.00,71096.00,1697000,71096.00
2010-04-05,71148.00,71645.00,71148.00,71290.00,1316000,71290.00
2010-04-01,70375.00,71401.00,70373.00,71136.00,1552800,71136.00
2010-03-31,69960.00,70392.00,69573.00,70372.00,1676800,70372.00
2010-03-30,69942.00,70451.00,69750.00,69960.00,1490000,69960.00
2010-03-29,68681.00,69943.00,68681.00,69939.00,1528000,69939.00
2010-03-26,68442.00,68910.00,68024.00,68683.00,1771400,68683.00
2010-03-25,68916.00,69572.00,68377.00,68442.00,1478400,68442.00
2010-03-24,69382.00,69677.00,68744.00,68913.00,1597400,68913.00
2010-03-23,69049.00,69613.00,68913.00,69387.00,1606600,69387.00
2010-03-22,68814.00,69121.00,67899.00,69042.00,1395200,69042.00
2010-03-19,69701.00,69998.00,68773.00,68829.00,1957400,68829.00
2010-03-18,69726.00,70128.00,68972.00,69697.00,1656200,69697.00
2010-03-17,69945.00,70424.00,69376.00,69723.00,1372000,69723.00
2010-03-16,69023.00,69949.00,69022.00,69942.00,1302400,69942.00
2010-03-15,69340.00,69384.00,68623.00,69024.00,1453000,69024.00
2010-03-12,69901.00,70486.00,69341.00,69341.00,1569000,69341.00
2010-03-11,69981.00,70183.00,69411.00,69885.00,1627200,69885.00
2010-03-10,69578.00,70476.00,69578.00,69979.00,1909200,69979.00
2010-03-09,68573.00,70144.00,68255.00,69576.00,2464200,69576.00
2010-03-08,68851.00,69070.00,68318.00,68575.00,1428200,68575.00
2010-03-05,67823.00,68930.00,67823.00,68847.00,1950600,68847.00
2010-03-04,67643.00,68198.00,66924.00,67815.00,1398600,67815.00
2010-03-03,67780.00,68813.00,67482.00,67641.00,2113800,67641.00
2010-03-02,67228.00,68250.00,67228.00,67779.00,1708600,67779.00
2010-03-01,66511.00,67397.00,66511.00,67228.00,1363000,67228.00
2010-02-26,66118.00,66510.00,65607.00,66503.00,1731400,66503.00
2010-02-25,65765.00,66325.00,64429.00,66121.00,1792200,66121.00
2010-02-24,66110.00,66514.00,65534.00,65795.00,1573000,65795.00
2010-02-23,67179.00,67179.00,65660.00,66108.00,1644800,66108.00
2010-02-22,67598.00,68120.00,67035.00,67184.00,1401600,67184.00
2010-02-19,67811.00,67935.00,67210.00,67597.00,1248000,67597.00
2010-02-18,67285.00,67836.00,66550.00,67836.00,1286600,67836.00
2010-02-17,65863.00,67542.00,65863.00,67285.00,000,67285.00
2010-02-12,66129.00,66133.00,65123.00,65855.00,873200,65855.00
2010-02-11,65050.00,66145.00,64344.00,66129.00,1259000,66129.00
2010-02-10,64721.00,65170.00,64320.00,65051.00,891000,65051.00
2010-02-09,63164.00,65526.00,63164.00,64718.00,1357400,64718.00
2010-02-08,62760.00,63923.00,62728.00,63153.00,1875600,63153.00
2010-02-05,63934.00,64001.00,61341.00,62763.00,3053000,62763.00
2010-02-04,67100.00,67100.00,63750.00,63934.00,2262400,63934.00
2010-02-03,67163.00,67347.00,66774.00,67109.00,1765000,67109.00
2010-02-02,66589.00,67321.00,66539.00,67163.00,1587800,67163.00
2010-02-01,65402.00,66763.00,65362.00,66572.00,1494400,66572.00
2010-01-29,65591.00,66576.00,65140.00,65402.00,1823200,65402.00
2010-01-28,65071.00,66049.00,64541.00,65588.00,1649400,65588.00
2010-01-27,65527.00,65663.00,64553.00,65070.00,1813600,65070.00
2010-01-26,66213.00,66213.00,64719.00,65524.00,1990400,65524.00
2010-01-22,66264.00,66660.00,65445.00,66220.00,1305000,66220.00
2010-01-21,68200.00,68458.00,65996.00,66270.00,2263800,66270.00
2010-01-20,69901.00,69901.00,67546.00,68200.00,1990600,68200.00
2010-01-19,69396.00,70036.00,68867.00,69909.00,1323400,69909.00
2010-01-18,68983.00,69748.00,68983.00,69401.00,1139000,69401.00
2010-01-15,69780.00,69788.00,68695.00,68978.00,1648400,68978.00
2010-01-14,70377.00,70508.00,69661.00,69801.00,1830200,69801.00
2010-01-13,70081.00,70626.00,69535.00,70385.00,1818800,70385.00
2010-01-12,70429.00,70429.00,69284.00,70076.00,1628600,70076.00
2010-01-11,70267.00,71068.00,70158.00,70433.00,1569000,70433.00
2010-01-08,70455.00,70766.00,70158.00,70263.00,1634400,70263.00
2010-01-07,70723.00,70723.00,70045.00,70451.00,1555000,70451.00
2010-01-06,70237.00,70937.00,70016.00,70729.00,2243600,70729.00
2010-01-05,70046.00,70595.00,69928.00,70240.00,1984200,70240.00
2010-01-04,68587.00,70081.00,68587.00,70045.00,1655400,70045.00
2009-12-30,68277.00,68588.00,67749.00,68588.00,1182200,68588.00
2009-12-29,67902.00,68309.00,67902.00,68296.00,669200,68296.00
2009-12-28,67591.00,68277.00,67591.00,67902.00,556400,67902.00
2009-12-23,67418.00,67810.00,66943.00,67589.00,904400,67589.00
2009-12-22,65940.00,67421.00,65940.00,67418.00,1272600,67418.00
2009-12-21,66806.00,67671.00,65925.00,65925.00,1406000,65925.00
2009-12-18,67068.00,67281.00,66322.00,66794.00,1075200,66794.00
2009-12-17,68619.00,68619.00,66792.00,67068.00,1339400,67068.00
2009-12-16,69310.00,69622.00,68466.00,68622.00,1710000,68622.00
2009-12-15,69345.00,69515.00,68822.00,69311.00,1284200,69311.00
2009-12-14,69273.00,69785.00,69193.00,69349.00,1294000,69349.00
2009-12-11,68750.00,69502.00,68750.00,69267.00,1489600,69267.00
2009-12-10,68021.00,68912.00,68021.00,68728.00,1473200,68728.00
2009-12-09,67736.00,68272.00,67484.00,68012.00,1141400,68012.00
2009-12-08,68511.00,68511.00,67470.00,67729.00,1550000,67729.00
2009-12-07,67611.00,68866.00,67611.00,68512.00,1186200,68512.00
2009-12-04,68316.00,69361.00,67328.00,67604.00,1410600,67604.00
2009-12-03,68622.00,69336.00,68308.00,68315.00,1223400,68315.00
2009-12-02,68412.00,69139.00,68412.00,68615.00,1362000,68615.00
2009-12-01,67051.00,68616.00,67051.00,68546.00,2326400,68546.00
2009-11-30,67082.00,67545.00,66876.00,67044.00,2224800,67044.00
2009-11-27,66371.00,67086.00,65737.00,67082.00,1172000,67082.00
2009-11-26,67911.00,67911.00,66236.00,66392.00,825600,66392.00
2009-11-25,67319.00,67997.00,67241.00,67917.00,1385400,67917.00
2009-11-24,66812.00,67317.00,65969.00,67317.00,1348000,67317.00
2009-11-23,66335.00,67365.00,66335.00,66809.00,1582600,66809.00
2009-11-19,66514.00,66564.00,65547.00,66327.00,1467000,66327.00
2009-11-18,67430.00,68060.00,66494.00,66516.00,1592000,66516.00
2009-11-17,66632.00,67409.00,66232.00,67406.00,1733800,67406.00
2009-11-16,65326.00,66896.00,65326.00,66627.00,1757800,66627.00
2009-11-13,64452.00,65788.00,64229.00,65326.00,1859000,65326.00
2009-11-12,66427.00,66614.00,64319.00,64448.00,1914400,64448.00
2009-11-11,66303.00,67170.00,66028.00,66431.00,1807800,66431.00
2009-11-10,66214.00,66709.00,65706.00,66303.00,1652000,66303.00
2009-11-09,64475.00,66236.00,64475.00,66214.00,1599800,66214.00
2009-11-06,64820.00,65094.00,63587.00,64466.00,1659000,64466.00
2009-11-05,63907.00,64830.00,63700.00,64816.00,1575600,64816.00
2009-11-04,62650.00,64142.00,62650.00,63913.00,1891200,63913.00
2009-11-03,61539.00,63237.00,60724.00,62643.00,1902600,62643.00
2009-10-30,63721.00,64226.00,60913.00,61546.00,1996200,61546.00
2009-10-29,60167.00,63907.00,60167.00,63721.00,1747800,63721.00
2009-10-28,63161.00,63173.00,60146.00,60162.00,2238800,60162.00
2009-10-27,65090.00,65498.00,63161.00,63161.00,1499200,63161.00
2009-10-26,65056.00,65901.00,64501.00,65086.00,1380400,65086.00
2009-10-23,66144.00,66982.00,64988.00,65059.00,1393800,65059.00
2009-10-22,65490.00,66502.00,65454.00,66135.00,1273200,66135.00
2009-10-21,65302.00,67157.00,65221.00,65486.00,1792600,65486.00
2009-10-20,67231.00,67231.00,64076.00,65303.00,2649200,65303.00
2009-10-19,66200.00,67530.00,66194.00,67239.00,1402200,67239.00
2009-10-16,66703.00,66703.00,65499.00,66200.00,1484600,66200.00
2009-10-15,66199.00,66703.00,65837.00,66703.00,1328400,66703.00
2009-10-14,64653.00,66393.00,64653.00,66201.00,2096400,66201.00
2009-10-13,64075.00,64646.00,63967.00,64646.00,1190600,64646.00
2009-10-09,63772.00,64177.00,63493.00,64071.00,1153000,64071.00
2009-10-08,62640.00,63816.00,62640.00,63760.00,1766000,63760.00
2009-10-07,62666.00,63015.00,62104.00,62638.00,1413600,62638.00
2009-10-06,62378.00,63291.00,62002.00,62671.00,1665600,62671.00
2009-10-05,61178.00,62460.00,61178.00,62369.00,1335400,62369.00
2009-10-02,60453.00,61333.00,59678.00,61172.00,1736000,61172.00
2009-10-01,61519.00,61519.00,60306.00,60459.00,1401200,60459.00
2009-09-30,61241.00,61926.00,60978.00,61518.00,1544800,61518.00
2009-09-29,61316.00,61599.00,60750.00,61235.00,1175400,61235.00
2009-09-28,60357.00,61317.00,60357.00,61317.00,955800,61317.00
2009-09-25,60045.00,60472.00,59755.00,60356.00,989800,60356.00
2009-09-24,60496.00,60978.00,59600.00,60046.00,1312000,60046.00
2009-09-23,61489.00,61630.00,60478.00,60496.00,1521000,60496.00
2009-09-22,60938.00,62017.00,60938.00,61493.00,1587200,61493.00
2009-09-21,60703.00,61066.00,60014.00,60928.00,1358600,60928.00
2009-09-18,60236.00,60710.00,60158.00,60703.00,1290400,60703.00
2009-09-17,60409.00,61027.00,60116.00,60236.00,1594200,60236.00
2009-09-16,59265.00,60526.00,59265.00,60411.00,1810800,60411.00
2009-09-15,58868.00,59401.00,58691.00,59264.00,1128800,59264.00
2009-09-14,58363.00,58868.00,57753.00,58868.00,990600,58868.00
2009-09-11,58537.00,58834.00,58145.00,58366.00,1119800,58366.00
2009-09-10,57908.00,58538.00,57615.00,58536.00,1401400,58536.00
2009-09-09,57844.00,58089.00,57534.00,57910.00,1357800,57910.00
2009-09-08,56655.00,57855.00,56655.00,57855.00,1375000,57855.00
2009-09-07,55707.00,56729.00,55656.00,56652.00,000,56652.00
2009-09-04,55707.00,56729.00,55656.00,56652.00,1198000,56652.00
2009-09-03,55389.00,55888.00,55339.00,55707.00,1272200,55707.00
2009-09-02,55813.00,55948.00,55386.00,55386.00,1644400,55386.00
2009-09-01,56489.00,57002.00,55764.00,55815.00,1443600,55815.00
2009-08-31,57698.00,57698.00,56170.00,56489.00,1504200,56489.00
2009-08-28,57704.00,58136.00,57344.00,57701.00,1176200,57701.00
2009-08-27,57769.00,57878.00,56845.00,57704.00,1345200,57704.00
2009-08-26,57425.00,57791.00,57106.00,57766.00,1237600,57766.00
2009-08-25,57778.00,58311.00,57401.00,57421.00,1251200,57421.00
2009-08-24,57731.00,58634.00,57698.00,57775.00,1428000,57775.00
2009-08-21,56836.00,57782.00,56836.00,57729.00,1240400,57729.00
2009-08-20,56173.00,56897.00,56143.00,56831.00,1070200,56831.00
2009-08-19,55748.00,56212.00,54918.00,56156.00,1279200,56156.00
2009-08-18,55219.00,55891.00,55216.00,55749.00,1129400,55749.00
2009-08-17,56636.00,56636.00,54881.00,55218.00,1402000,55218.00
2009-08-14,57048.00,57190.00,55979.00,56638.00,1496800,56638.00
2009-08-13,56588.00,57367.00,56533.00,57048.00,1511400,57048.00
2009-08-12,55761.00,56696.00,55714.00,56588.00,1659800,56588.00
2009-08-11,56816.00,56816.00,55568.00,55761.00,1406600,55761.00
2009-08-10,56329.00,56830.00,56151.00,56830.00,1191200,56830.00
2009-08-07,55758.00,56644.00,55758.00,56330.00,1259200,56330.00
2009-08-06,56385.00,56780.00,55361.00,55755.00,1333400,55755.00
2009-08-05,56041.00,56586.00,55407.00,56384.00,1241000,56384.00
2009-08-04,55998.00,56656.00,55727.00,56038.00,1512800,56038.00
2009-08-03,54766.00,56200.00,54766.00,55998.00,1256400,55998.00
2009-07-31,54474.00,54980.00,54206.00,54766.00,1225200,54766.00
2009-07-30,53735.00,55083.00,53735.00,54478.00,1248200,54478.00
2009-07-29,54470.00,54470.00,53256.00,53735.00,1231600,53735.00
2009-07-28,54547.00,54547.00,53779.00,54472.00,1304800,54472.00
2009-07-27,54458.00,54886.00,53943.00,54549.00,1108600,54549.00
2009-07-24,54249.00,54600.00,54037.00,54457.00,1131800,54457.00
2009-07-23,53074.00,54629.00,53065.00,54249.00,2061200,54249.00
2009-07-22,53232.00,53664.00,52543.00,53073.00,1360000,53073.00
2009-07-21,53155.00,53716.00,52520.00,53234.00,1396200,53234.00
2009-07-20,52073.00,53262.00,52073.00,53155.00,1498200,53155.00
2009-07-17,51918.00,52352.00,51736.00,52072.00,1232200,52072.00
2009-07-16,51292.00,52338.00,50703.00,51918.00,1547400,51918.00
2009-07-15,48876.00,51488.00,48876.00,51297.00,1885000,51297.00
2009-07-14,49186.00,49647.00,48573.00,48873.00,1431200,48873.00
2009-07-13,49221.00,49644.00,48262.00,49187.00,1331400,49187.00
2009-07-10,49175.00,49326.00,48714.00,49221.00,1038800,49221.00
2009-07-08,49460.00,49846.00,48456.00,49178.00,1545600,49178.00
2009-07-07,50619.00,50621.00,49400.00,49457.00,1637400,49457.00
2009-07-06,50932.00,50932.00,49691.00,50622.00,1377800,50622.00
2009-07-03,51026.00,51167.00,50915.00,50935.00,487800,50935.00
2009-07-02,51538.00,51538.00,50608.00,51025.00,1006400,51025.00
2009-07-01,51464.00,52383.00,51464.00,51544.00,1371200,51544.00
2009-06-30,52143.00,52435.00,51102.00,51465.00,1321200,51465.00
2009-06-29,51488.00,52275.00,51488.00,52138.00,1052800,52138.00
2009-06-26,51517.00,51935.00,51341.00,51486.00,1220400,51486.00
2009-06-25,49668.00,51515.00,49327.00,51515.00,1591600,51515.00
2009-06-24,49819.00,50758.00,49520.00,49672.00,1370200,49672.00
2009-06-23,49496.00,49902.00,49130.00,49814.00,1395200,49814.00
2009-06-22,51367.00,51367.00,49411.00,49495.00,1602000,49495.00
2009-06-19,50908.00,51665.00,50908.00,51374.00,1225000,51374.00
2009-06-18,51050.00,51275.00,50510.00,50903.00,1165000,50903.00
2009-06-17,51197.00,51197.00,50265.00,51046.00,1638000,51046.00
2009-06-16,52035.00,52494.00,51166.00,51206.00,1328600,51206.00
2009-06-15,53558.00,53558.00,51252.00,52034.00,1662800,52034.00
2009-06-12,53411.00,53936.00,53143.00,53558.00,1421800,53558.00
2009-06-10,53159.00,54048.00,52819.00,53411.00,1437800,53411.00
2009-06-09,53633.00,54102.00,52845.00,53157.00,1228400,53157.00
2009-06-08,53340.00,53905.00,52483.00,53630.00,1184800,53630.00
2009-06-05,53474.00,54627.00,53050.00,53341.00,1442200,53341.00
2009-06-04,52094.00,53464.00,51745.00,53464.00,1398400,53464.00
2009-06-03,53999.00,54001.00,51643.00,52087.00,2037400,52087.00
2009-06-02,54486.00,54955.00,53850.00,54000.00,1919000,54000.00
2009-06-01,53202.00,54857.00,53202.00,54486.00,1803000,54486.00
2009-05-29,53047.00,53806.00,52432.00,53198.00,2841400,53198.00
2009-05-28,51795.00,53041.00,51795.00,53041.00,1518800,53041.00
2009-05-27,51840.00,53092.00,51637.00,51792.00,1731400,51792.00
2009-05-26,50817.00,51934.00,50074.00,51841.00,1456600,51841.00
